,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,predicted
1713,1714,afr,0.392052272349766,-0.0130018368788855,-0.017786983242722685,0.0018002192930095212,0.010117569290853888,0.02632455376384275,0.08278024789840167,0.12518994771674136,0.00856475223209674,0.16676963336389583,False
1714,1715,afr,0.3741523764570548,-0.012046351799050867,-0.021902995375957572,0.0011052768356346549,0.009591157886358335,0.02636604938359484,0.06496780376759154,0.11106979682479708,0.0012249018908031505,0.14328459159959353,False
1715,1716,afr,0.3737736393272348,-0.019353157691946513,-0.01631595320330591,0.0021303424858325633,0.011253325486509418,0.0028621400675019576,0.02717319497917052,0.0798846351522222,0.048630659334537904,0.14464263306393965,True
1716,1717,afr,0.37905258456968977,-0.011935551807651979,-0.01598158178568375,0.0062295633442562195,0.009388915178022324,0.03160934600888886,0.07048581736455573,0.10465232668375965,0.0036245863050164617,0.16062987325729938,True
1717,1718,afr,0.3927903275641622,-0.018545122916701042,-0.015236906721703879,0.007528185519461384,0.009855367860212752,0.030306921047230588,0.07105140042300118,0.10006781394027742,-0.00991134496345804,0.14403606683127412,False
1718,1719,afr,0.3824199985628514,-0.019437641138390763,-0.009897044275820357,-0.0007458670826498788,0.00034527923410032933,0.023285141188056073,0.07089084747888642,0.07374870095885563,0.042073322994518,0.08658772279249512,True
1719,1720,afr,0.38549344126134955,-0.01778082712589333,-0.02047722904708306,0.0023616966144100453,0.008122524070026789,0.03103676697796399,0.07810538567519186,0.11172108597844302,-0.003415217969729136,0.1334310144105629,True
1720,1721,afr,0.39579158045752966,-0.023513959263273154,-0.013339167653744183,0.008686770258989932,0.01146633534819368,0.027681358029313135,0.07074983632061806,0.10245867525546898,0.013545201762846069,0.14189694444879386,False
1721,1722,afr,0.3707128764207003,-0.020007908337969352,-0.022046744198755547,0.0002675381937783708,0.0071648578794996556,0.03188281860234002,0.07826484348070675,0.11083710658497961,0.009530851118890866,0.14417715590643623,False
1722,1723,afr,0.37567283833084547,-0.011381992983701954,-0.019137849189042877,0.006607448566093789,0.00575190848654894,0.02573642573333366,0.0815619196967987,0.12312747124554836,0.008131973415365777,0.15758184075481144,False
1723,1724,afr,0.3685908334759264,-0.005160257023638145,-0.01771153020296737,0.0007819469873569362,0.0074657609890943204,0.033729446321540214,0.07730815759278795,0.11405857026089578,-0.007825267090393556,0.14037245984612864,False
1724,1725,afr,0.3841275821643194,-0.014993750443511785,-0.015054282542743148,0.004436644408955203,0.006778660598997025,0.02874310638229181,0.07491557913793724,0.11169413270801742,0.011612718508750714,0.16648095148145428,False
1725,1726,afr,0.32323972473160356,-0.06756049572673758,0.21016927493018275,0.006158378473827776,0.2264594817056706,-0.25319141492982755,0.026757886376645862,0.15560037119300812,-0.025526751879144428,0.06767096327448371,False
1726,1727,afr,0.33192912181271655,-0.07770102353577665,0.22858253274848922,-0.00039352878694674966,0.21021321094519313,-0.2386994274770191,0.03504581566430039,0.15352933841970967,0.014193705646334067,0.050464833037408494,False
1727,1728,afr,0.38482803063475834,-0.029064307627466326,0.01086096820858624,-0.015410899207063802,-0.03718466407340859,0.021868241168179692,0.05530118857159647,0.049827770427076534,0.06716137395684976,0.06225867329150621,False
1728,1729,amr,-0.13686462081616121,0.10977818982297871,0.09541653667981106,0.08357840440858263,0.04442839341856943,-0.07786150257543419,-0.0709221857748596,0.026657377553647985,0.03587897416579353,0.015129879988341472,False
1729,1730,amr,-0.1255549188626341,0.08926478055671706,0.10930627062277382,0.10485430328133272,0.03339112146447688,-0.10567057906844889,-0.05216572878366168,0.027873495265267643,0.04058937098216807,0.007729433644127912,False
1730,1731,amr,-0.1386321832719574,0.11287093135935511,0.09131465961005111,0.1107400165266693,0.023131952164227997,-0.08511033145851048,-0.050769266503735,0.018031408817089,0.03334229165736854,0.00531398651480122,True
1731,1732,amr,-0.132800727503821,0.023632561681421298,0.04306234873590799,0.19605718016013826,-0.027903341626738843,-0.15482613509881826,-0.03936847601999261,-0.0012803304127930676,0.039078441148092356,0.023265619895881218,False
1732,1733,amr,-0.12338991279620423,0.08912170764721553,0.06963043182597209,0.12254694621638097,0.007783742036838269,-0.08719622554696452,-0.04532896245327042,0.012388651323026242,0.036926637080148296,0.020663031828231277,False
1733,1734,amr,-0.14122174907255625,0.02545133486453273,0.046117532830450246,0.20861548593463328,-0.022473514786634882,-0.16874498679786248,-0.029430019405693432,0.01075319880690542,0.029245837932501104,0.022796458595588133,True
1734,1735,amr,-0.1368375398331391,0.10788305053504949,0.08024598767384376,0.1171379123308436,0.02655110456450579,-0.07818100314729902,-0.05774773513864257,0.019162447077568198,0.021944097494607392,0.013297635406320733,False
1735,1736,amr,-0.14032453398189296,0.05177391733033449,0.04513461808655881,0.1802528527184413,-0.0116877743865248,-0.12778826351318884,-0.038435354860562376,0.004268873106754022,0.03320190634442965,0.02219252615875986,True
1736,1737,amr,-0.130042619611023,0.01672231252476391,0.03425993263122546,0.2097085748675817,-0.030645834131836625,-0.16390641537998785,-0.02827476763802233,0.009832539233414813,0.033248618154909634,0.02771724344291538,False
1737,1738,amr,-0.13340730285417546,0.04110168314988767,0.03706116223806868,0.17504037013183407,-0.02530577364336719,-0.125150311880056,-0.029266546595580985,0.006413722255106714,0.026510258146335626,0.030741353156776258,False
1738,1739,amr,-0.1481813880227034,0.10565157298885311,0.06482323174744117,0.09990939506378303,0.030558331440083342,-0.083998240972334,-0.052217398505925015,0.014175306344520152,0.032988404913440655,0.008400996522702686,False
1739,1740,amr,-0.1304227165737891,0.05445278424854411,0.039099423788708454,0.19059667400017619,-0.028609603323520326,-0.13686092664293595,-0.04126633453446147,0.01501511303605732,0.025036053977257278,0.021827848517572166,False
1740,1741,amr,-0.1306419129701191,0.0984313140168105,0.06897216846348796,0.1254077718707508,0.00823675275195936,-0.09145009274242517,-0.03952732235796988,0.011979985331135513,0.019564023476568833,0.016898808245087237,False
1741,1742,amr,-0.10989993660362656,0.10921136167698649,0.09779009412483049,0.08387512118588314,0.0437744514008954,-0.06818816052138102,-0.06462369772438652,0.023455624535205725,0.033344640967183765,0.01186506415944704,False
1742,1743,amr,-0.13086368295942702,0.1528071058115717,0.12003738256040888,0.029776433767533823,0.06785137458048071,-0.03617110693092448,-0.07221598876642231,0.028091064041761375,0.03214933377316882,0.008926903491435947,False
1743,1744,amr,-0.14287063755612314,0.024732806153596618,0.030683897901791685,0.21501296961232738,-0.032897408334551764,-0.17768033151208465,-0.021556706018194954,0.013445596822791351,0.013474286037890432,0.01772289495813593,False
1744,1745,amr,-0.14932015768274992,0.04370612601651893,0.05203624768457787,0.17054561025928097,-0.008548050055430781,-0.14310368435443266,-0.04164296430184154,0.006679816339063788,0.03493980405257997,0.018121893065387428,True
1745,1746,amr,-0.15074091900098213,0.10616423408519718,0.0795542299779128,0.1065037818069081,0.03147255983150303,-0.08343851371069824,-0.04985270725934743,0.016006210815977154,0.03255586242297599,0.012124089267656107,False
1746,1747,afr,0.3099384009002758,-0.014224767437760102,0.10797979759647659,0.005529487599362526,0.07348397409242388,-0.08308838730549116,-0.03781486632543131,0.02688404978557074,0.037367350730883334,0.008633126593981664,False
1747,1748,afr,0.30354825374470984,-0.03122549769259772,0.12247890356039218,0.015787445462081738,0.07291032324617637,-0.1131779852422045,-0.044285627422007534,0.016709058513385153,0.04510305443246241,0.01567840831071734,False
1748,1749,afr,0.3152463317870143,-0.024992045162149167,0.10500223438708295,0.00350576886409102,0.07256640172672367,-0.09687456705027474,-0.03937100903468568,0.028777791179401692,0.05104811861594875,0.016663128492536584,False
1749,1750,afr,0.30283429768537545,-0.019295375067961404,0.12364108215510032,0.00265209822687858,0.08064995625602639,-0.09866476813142722,-0.03093015211118071,0.021678212159316344,0.04982904675992703,0.022705880168969857,False
1750,1751,afr,0.2396495962294421,0.01126946534622559,0.11993967732887786,0.0144735577571046,0.07102778695873996,-0.08238115727617776,-0.03577021572146962,0.0538241534715195,0.07824228143098566,0.02601307678252537,True
1751,1752,afr,0.3397243514180187,-0.02899313687430649,0.09751462823874267,0.005629014953660607,0.059917998968230586,-0.07744651981806337,-0.03397322750892119,0.013938935440625353,0.036878237999615426,0.00438700598020812,True
1752,1753,afr,0.3285079067964471,-0.031057211256564486,0.10687879395470994,0.008321778623894356,0.06235720196921997,-0.08481329131900471,-0.03316435676806739,0.017877114093988157,0.02708586847324943,0.02959864952205155,True
1753,1754,afr,0.24895201395459882,0.013117043343228205,0.12393912347175448,0.0063626815554924734,0.07778247666087756,-0.08102788559530816,-0.060452588077633214,0.021635131574640257,0.06291391071316778,0.03445571126344573,False
1754,1755,amr,-0.13263131721776783,0.037506953785895976,0.0406115144588818,0.17877723537464074,-0.022302237641577623,-0.14120086053682637,-0.03430633185516192,0.0072555035650647415,0.022728396086471415,0.024772203044952718,False
1755,1756,amr,-0.14548120911567955,0.03205024803538528,0.02822941867983458,0.20871728218417696,-0.029116042113973974,-0.15650262502828804,-0.03168589509948897,0.01134527240739922,0.029761049139990666,0.016272338880653003,True
1756,1757,amr,-0.13214832614546143,0.059604419230243774,0.05463938906008934,0.15870961270726253,0.0024983115996872036,-0.12108062217076589,-0.0431051050127542,0.015030200300250537,0.024431615693492593,0.016742275030403254,True
1757,1758,amr,-0.14254939681710432,0.012229189209506358,0.02771286120011613,0.23544846779754852,-0.040655527355141066,-0.16683175960660387,-0.022628344840543154,0.007448762369991551,0.022860306598113448,0.027606210597987943,False
1758,1759,amr,-0.14225036539722546,0.04642630875946488,0.054477519877732736,0.17949381618365584,-0.012132429739386554,-0.12706708731509866,-0.0255474980487291,0.005694542725412258,0.025091806250707636,0.022192567014104606,True
1759,1760,amr,-0.1229955385025276,0.03841075573210879,0.05234987288578553,0.1816195043655535,-0.0200023400433352,-0.14172009758703774,-0.04115388972606078,0.011357337855493437,0.027970683517648105,0.026790616243195182,False
1760,1761,amr,-0.13563391677796124,0.08326011294751057,0.0771310359224447,0.13240903882925206,0.00969386308683426,-0.10308942046171184,-0.0494520310371468,0.012925625673392501,0.03044331956877182,0.020184002730821587,True
1761,1762,amr,-0.16349325663617623,0.024925903804790758,0.02840356940097691,0.2271087756374145,-0.040791424395083445,-0.16382309202265938,-0.029258277444152547,0.012120849701767758,0.02179594527512554,0.01667139745497664,True
1762,1763,amr,-0.16846122505107988,-0.014135519550318507,-0.1330614027114652,0.32997059856644867,-0.15320816413513536,-0.12797392629693496,0.055234591261729866,-0.00842837879083141,-0.02208546408684717,-0.001429417455046002,False
1763,1764,amr,-0.1590385689350851,-0.010339195734065365,-0.12197945915228968,0.32421588836530535,-0.14386083062348345,-0.11318229168871599,0.05177307872479645,-0.009956993444230315,-0.011048723161766489,-0.00364861383417578,True
1764,1765,amr,-0.16634328548802957,-0.029899301930108573,-0.1281065396049047,0.34682093412083786,-0.1667968698472551,-0.13266949448640855,0.058368588851739185,-0.01975836127128388,-0.0036918965190112537,-0.011149840016121354,True
1765,1766,amr,-0.15454572201375924,0.008053610219469171,-0.12246909265353591,0.3102900158780106,-0.1431797141698873,-0.10963815842955543,0.05331451373602919,0.012329029102287507,-0.037569347804196206,0.025615192313303625,True
1766,1767,amr,-0.14587966070661162,0.010866158619570345,-0.11197264866228232,0.2898559513184488,-0.11936772539893911,-0.08248426142263406,0.04000221938600651,0.008819994531691926,-0.0350306367971614,0.019205276965553058,False
1767,1768,amr,-0.15598579623360895,0.009624833401631026,-0.11995010672368561,0.2990771003627721,-0.13422120555746897,-0.09941228256026631,0.04017506627797567,0.013360145576086464,-0.0392988017727669,0.026313608153122652,True
1768,1769,amr,-0.13426323650236377,0.035022824281240254,-0.09038047102439341,0.2576098535756515,-0.12111637481766749,-0.07147259347742982,0.035266735616457504,-0.005665079293765887,-0.0004965064375808363,-0.008103705050661207,False
1769,1770,amr,-0.13028074077941812,0.06757834639047361,-0.06601692902403236,0.19881281001917578,-0.0892619086341951,-0.038057932658780894,0.021640502168713698,-0.004243118520056896,-0.0013752581527851431,-0.01757985956483151,False
1770,1771,amr,-0.11654886276772358,0.12414148251981129,-0.028889861370865334,0.1287174392286861,-0.03957611864054797,0.026547678904824696,0.011860144515040204,0.013772426873815276,-0.008461246299389148,-0.01898345276680857,True
1771,1772,amr,-0.11803361116658172,0.028849429998318046,-0.08741493799737562,0.25503835030586053,-0.11064818858817013,-0.06607859822437832,0.03952673616134014,-0.00459852803882131,-0.0060646287358291535,-0.01746727933305032,True
1772,1773,amr,-0.11546818117152298,0.06399662523722789,-0.0331728698581392,0.1840410343137837,-0.07705382447649439,-0.031052073805005655,0.0030036779672393643,-0.011219747319887168,0.02562528829551178,-0.007038510006629421,False
1773,1774,amr,-0.1493450262034719,0.02106492302979369,-0.09041545663825072,0.2714161596850714,-0.12974613544396266,-0.08046628499026033,0.03722084031894287,-0.01082672599556357,0.0016013049271157058,-0.01202795279780337,False
1774,1775,amr,-0.13660599852589858,0.019985495361182087,-0.09914035588254884,0.28770580559353953,-0.13027757494275932,-0.0896434740617018,0.0420774783049655,-0.008750047792752886,-0.011346430431686897,-0.005846489838958483,False
1775,1776,amr,-0.1167122355057275,0.052977614077727025,-0.06125080493197782,0.2097900640482026,-0.10431972683105827,-0.043226679286931434,0.030233806861698288,-0.010962070027724877,0.008654858818645774,-0.016827466402183612,False
1776,1777,amr,-0.1238833347254747,0.04646348003273942,-0.07576919874572227,0.24515416076188712,-0.10469498413543407,-0.0718785397551817,0.03235767146202582,-0.008896883334641453,-0.0026521215328428023,-0.007128263531246715,False
1777,1778,amr,-0.11223443393674226,0.1011397259389913,-0.049022598171960245,0.15923531542104663,-0.06047521192620332,-0.005546919270210156,0.004447554970058575,0.024186465549495172,-0.030167429791076648,0.018990862162727856,False
1778,1779,amr,-0.11257806526942053,0.09796917031235657,-0.04444205248783256,0.15632511424884715,-0.06078147448145871,-0.020157566108669037,0.010543048827217,0.008523366634007679,0.0048649742309729875,-0.012397142073844522,True
1779,1780,amr,-0.12453048056296034,0.07648505535722343,-0.05234762864167431,0.18676464290942946,-0.07505240752130017,-0.0380490156675423,0.012284642642874195,0.001092314503868083,0.008722068340146943,-0.016115670576180508,False
1780,1781,amr,-0.12263092359265788,0.11104558953645338,-0.03329835915917907,0.14500331276162748,-0.05733953159200942,-0.009525273838120848,0.0011654452426221608,0.003070660388249671,0.0009326233910587233,-0.0031510389504738447,False
1781,1782,amr,-0.1520916622787169,0.011603278319773383,-0.06661713507702967,0.2735942903316011,-0.14371284085159775,-0.09049767316219949,0.03653784247971859,-0.020462960438341067,0.015628294019891388,-0.008743802367691792,True
1782,1783,amr,-0.1364903238844943,0.02104720210403277,-0.055621660561079075,0.251867267939191,-0.13222160232066404,-0.08051773642288923,0.029208982535751306,-0.028193058610192244,0.030881176760694486,-0.008255276057055111,False
1783,1784,amr,-0.12894946385542072,0.0391241332200652,-0.039249469118140375,0.21518190341125865,-0.11435795785582405,-0.0625696504487478,0.013177088457105952,-0.025201448873286184,0.040902439428834536,-0.019076542523892553,False
1784,1785,amr,-0.11389345771522016,0.09352471546718104,-0.05184768033695208,0.16382606966972993,-0.06787125846834914,-0.014365975092215795,0.021872849353800503,0.005919748175967899,-0.002032462370092642,-0.02067229474423686,False
1785,1786,amr,-0.10688786404436137,0.11502056309396572,-0.02693634745198127,0.11059342334186212,-0.04515822188654262,0.005019478582981571,-0.07306466747932071,-0.02246322109780532,0.02697360513906923,0.023482731507461458,True
1786,1787,amr,-0.11630033651999629,0.07905302977541226,-0.06837553546890215,0.19309287780922438,-0.0773326659476691,-0.031582747379195475,0.021877136889122763,0.020165206321101452,-0.03186874572476105,0.018475634321911204,True
1787,1788,afr,0.2385104391222135,-0.0014066257330813722,0.11192087369487133,-0.0015425218864659916,0.07478129247741983,-0.0928396472359061,-0.0530337855202593,0.030157813017901266,0.04767555938210102,0.010614953359392325,False
1788,1789,afr,0.21669844611280834,0.007573673209651966,0.13700983610713557,0.007285759328429692,0.08194702676841964,-0.08912413124626835,-0.04344445206815009,0.01823155900211909,0.04526715474342576,0.028450454581255193,False
1789,1790,afr,0.2583006674831095,0.0012418035672089336,0.1105854848752992,0.005184582412567158,0.06672321649950053,-0.08079906376734036,-0.047050137055096926,0.03820350653434096,0.06163216950034314,0.02020424569294057,False
1790,1791,afr,0.30373406018233656,-0.02990518786400612,0.11960640935361642,0.005204212982150197,0.07472856215626833,-0.09886033324195037,-0.028875370229637255,0.03556435170975736,0.07646913807325482,0.026182586129261796,True
1791,1792,afr,0.33890321506332705,-0.03624307424268848,0.10333575469370493,0.011963164890664544,0.07093042282011909,-0.09826513232948146,-0.033025260870635925,0.025831972967737832,0.031108931314362355,0.04915121017743749,False
1792,1793,afr,0.30959179771525974,-0.028070052694781987,0.11247832761398335,0.009422105236950199,0.07415422190632467,-0.09766642357392957,-0.02298347719369791,0.04519975051910548,0.04569507982502033,0.00668331564522829,False
1793,1794,afr,0.32728368875961156,-0.02881960088166315,0.10648287351225877,0.012072083294960043,0.06286479418127519,-0.07879774114447587,-0.029363398916361538,0.02307140990172251,0.04293144163473072,0.02436638312282165,False
1794,1795,afr,0.3405807259889323,-0.03131525071616714,0.10408220246817809,0.01930955414471157,0.05695594601089702,-0.09757719433474425,-0.03758104466534648,0.017533427226398873,0.04463294295338147,0.01686317390909137,False
1795,1796,afr,0.22771700510836976,0.005243941529062965,0.12029721994647695,0.01619233270422272,0.07405029775884316,-0.08991444807351358,-0.03929539832911592,0.030990002548546322,0.047353524406817005,0.020870255342716575,False
1796,1797,afr,0.34442759190437056,-0.03240315749411624,0.10564674759336883,0.005958609003496367,0.067581163964038,-0.09967199636363623,-0.03501202789444739,0.023134079704318418,0.036890697257372734,0.012888433380384645,False
1797,1798,afr,0.3541451659417728,-0.04290907937120375,0.11148446733998353,0.006261253580511184,0.07026087644241591,-0.09667011738854259,-0.03509311817590126,0.023544484916254625,0.05475376811898061,0.019518250964217165,False
1798,1799,afr,0.3415367420915431,-0.0356346901869661,0.1165911795528747,-0.0038107866196135953,0.0655824536590805,-0.10270598163915823,-0.03461205889010712,0.037951243138952345,0.04900647172855734,0.01108183750732745,True
1799,1800,afr,0.15969026593730465,0.005350346721357837,0.091301838199999,0.047008615414561604,0.057408385402734116,-0.09700343765260275,-0.03458930221417521,0.012022323135035479,0.04480881286421885,0.006956032068121211,True
1800,1801,afr,0.28046785487561493,0.033179962839623434,-0.011316357713054146,0.00674722257896749,0.0021276123593976623,0.03604433322486245,0.03893741101444505,0.047497451197900546,-0.02031007457790725,0.021793605544248675,True
1801,1802,afr,0.2153950212878036,0.06403587717397473,0.000613198104060032,0.008561386443223495,0.005034061020878618,0.05487899400892318,0.023734895094594182,0.040691340628025686,-0.02009163393496883,-0.006086843705228564,False
1802,1803,afr,0.3190204506338184,-0.02140914378863029,0.11190602537268467,0.00464251255354809,0.06275740885041074,-0.08637454828989735,-0.03469878457981419,0.026130715672070308,0.06192301017396471,0.042140102260668715,False
1803,1804,afr,0.3498583667769014,0.0031775765616714803,-0.010828667918954357,0.0064031976730652635,0.005960751807637252,0.03627118852860519,0.03931314626056579,0.05269397037783098,-0.02116401154990451,0.03791803192104718,True
1804,1805,afr,0.2464534237720519,0.041552817895353,0.00027869247524881386,0.01324449966566859,0.0031547987038286116,0.04630245164252242,0.027502309474843573,0.02311872652538412,0.005718457166702651,-0.027328611589901797,False
1805,1806,afr,0.3706997857895143,-0.0023468205712940697,-0.005868648235774047,0.01457902406390611,-0.00034184778284847766,0.028101726859369944,0.03456035951643267,0.014363746444831155,-0.01686442490364219,-0.04195613546974496,True
1806,1807,afr,0.31348662338603517,0.013148548837878025,0.018109694569407912,0.006178002470430842,-0.0020655992116729856,0.03427047111838935,0.033065162553273894,0.015723159365617554,0.05608227373128023,-0.028369119437458526,False
1807,1808,afr,0.32524003052759487,0.012096304356576843,-0.0034415863095552473,0.009421718931148538,-6.716848210049698e-05,0.021194554180678074,0.04382402683187124,0.03504148743521048,0.03695440209010702,-0.03552512452077017,False
1808,1809,afr,0.28271767922157215,0.038544314768508336,0.004207853272839869,0.016062960384819,1.4337449955791265e-05,0.035140111599015394,0.027147917847139883,0.019694728072496517,0.0012841577901566259,-0.03260344190919687,False
1809,1810,afr,0.3334428654186825,0.0067731108966084435,0.00629310526635102,0.01893972829561171,-0.0021110711370175652,0.03469424519788097,0.028734189191465958,0.008587981274958858,0.008397349477652458,-0.050665288673535785,True
1810,1811,afr,0.3926941959561292,-0.056102045011244286,0.0932924155788225,-0.006664831135217322,-0.00593264032418119,-0.019416757977426854,0.03195415989737852,-0.014421594080525147,0.047400354928792965,-0.014899312596644647,False
1811,1812,afr,0.33586743023754523,0.005419384540640683,-0.003875400315967039,0.01553485111802424,0.003620880319074955,0.033081614361466435,0.04135884967543487,0.036711215522213646,-0.0027931007533816853,-0.028302561386960672,True
1812,1813,afr,0.2991197325757789,0.01704651873258261,-0.0006588318473680607,0.012284442137830054,0.011094229940087874,0.04465538868042238,0.02494819297466038,0.017827491082727676,-0.0002378103472627885,-0.021777194521160097,False
1813,1814,afr,0.37658037926066046,-0.006510664627292699,-0.014803962404563307,0.004635730168794706,0.003255689920055221,0.03167424813307787,0.034666224461931176,0.048602712554365275,-0.03676692428628022,0.01233968961026322,False
1814,1815,amr,-0.14811742358216462,0.037354285082729956,-0.08482348844773065,0.20495433500280988,-0.07529627603724715,-0.04327045565944661,0.024092713811684006,-0.0031223948711438074,-0.007061728469592047,-0.01335336891435092,True
1815,1816,afr,0.26828445154112796,0.03214252412392767,-0.001458256088962587,0.014708040966762478,-0.014262799367345627,0.028625997218535284,0.029174758346076374,0.026116837562288876,0.014645621672100973,-0.048715140092412484,False
1816,1817,afr,0.3761674662296709,-0.013429380407046753,-0.0016559211762766602,0.0019148266283158105,-0.013768050154172555,0.023313093440848844,0.032105005125836736,0.01334947530276683,0.012022600437796167,-0.045548971823513335,False
1817,1818,afr,0.29921498005960856,0.014022442332787233,-0.007261519799175133,0.015328634981395613,0.003931020536753194,0.02625165950808042,0.03957332697614517,0.036599024038149276,0.008517252959461773,-0.032058389438366794,False
1818,1819,afr,0.36023631201330225,-0.012338439349950082,-0.020351222258932246,0.020081661204448233,-0.005077216366221713,0.025550285244416226,0.04868658525400312,0.046217459456335354,-0.038730705748671594,-0.01817654094145574,False
1819,1820,afr,0.3567927540943657,-0.00011595469762675299,-0.0007271845090324712,0.005469892846672433,-0.0020856909101806776,0.02869916136580099,0.053783276837913216,0.03259658776111231,0.0191824487230833,-0.035859341856082194,False
1820,1821,afr,0.2895357630144261,0.021631855856771413,-0.0020445379732261988,0.008903409367416591,-0.0006285631970707952,0.03672984387287385,0.02789758792735492,0.023943345551393602,0.023831845187999516,-0.03599532270999124,False
1821,1822,afr,0.20939087049489202,0.06282860033959357,0.002180200578362921,0.00974676122108831,-0.00016262917821552154,0.05163207021018903,0.023291363223139315,0.019630459994003396,0.005135768759004143,-0.047263858402694744,False
1822,1823,afr,0.2899772437027098,0.026218291395596033,-0.002754714424615102,0.006678141198998628,0.0009246047086779096,0.03818373608178798,0.02997897056520905,0.026426052714800287,0.02216342584430478,-0.027605912865350104,True
1823,1824,afr,0.342392967705689,0.0014593582752071338,-0.006473863397666737,0.016597361601597967,-0.0018169412603740273,0.026124969887545046,0.035438745417858616,0.014543214798070867,-0.005622062699707656,-0.04964663172408017,True
1824,1825,afr,0.3347273864088674,0.00658686259461312,0.01679599834917269,0.01766976077608953,0.006354859349535208,0.01967030704844967,0.023063774351309064,0.01275945591506165,0.021323082480400952,-0.029950993879367394,True
1825,1826,afr,0.25207695541429026,0.04446126975628333,-0.00868021696330837,0.00972802811500776,0.005732027596628939,0.048726889127942645,0.044125773734438545,0.055318239572900205,-0.020286283076551802,-0.0051366519537226945,False
1826,1827,afr,0.3186615610609569,0.00724559864803967,0.001122465208485541,-0.005405543899926064,-0.0051384550308756225,0.036875376161840875,0.027955408857083565,0.02046853708962515,0.009067751361026858,-0.04540000126692424,False
1827,1828,afr,0.3242892897255456,0.006148553388862803,0.015041122941493124,0.008194056212700784,0.000883696091071362,0.025920096662485074,0.04028574029046366,0.013639840416007973,0.025723337824152592,-0.03189183727987245,False
1828,1829,afr,0.35325246608166944,0.0011417252494242867,-0.01773997184603229,0.004316932561562412,0.006898375918702153,0.0242038813996434,0.030766906659930968,0.03608496016910319,-0.03851117924409313,0.018841586263718502,False
1829,1830,afr,0.302021870415906,0.02358301489901371,-0.01296119666379056,0.0022667306116530513,0.0019144380540965138,0.03532176073781823,0.036098200851782995,0.027135074005403638,-0.03602515494903557,-0.02090633547782344,False
1830,1831,afr,0.2731085081948496,0.021989979729518765,-0.010184625542909097,0.01862836508004012,0.0067837606311560395,0.03568491014999187,0.01008939095811495,0.02549226089389322,-0.02760119384708658,0.028168355158938868,False
1831,1832,nfe,-0.12307291607356684,0.2066701637916212,0.009474476200203204,0.009441696327257483,0.013233534345380417,0.0952001019820779,-0.025373210435976037,0.031849004276545835,-0.0254903141911543,0.011731102809432068,False
1832,1833,nfe,-0.1210548309193505,0.21505760676984084,0.006970766953635775,0.004657241211121252,0.009260262632631223,0.0898064458667326,-0.023910402778090478,0.03944925343413684,-0.023952367777856753,0.01124665512634857,False
1833,1834,nfe,-0.12021832289568997,0.21956172430312884,0.017160244798459682,0.010448228687733013,0.009128680667213682,0.101328152937794,-0.03874860033182446,0.03327253626482297,-0.014206527847804759,0.006800064506159698,False
1834,1835,nfe,-0.12158023220800268,0.21112950874674002,0.00798358280113654,-0.0005369029273614472,0.016694176358339165,0.09713914208142871,-0.025546085895305375,0.03992400196540084,-0.024777556551781415,0.016931278295790397,False
1835,1836,nfe,-0.11894594253970185,0.21072444488741435,0.007856236895486297,0.0028843241703028813,0.018405854511651745,0.09656093152402344,-0.027824619383495054,0.03888004572513487,-0.024774682520666804,0.020777475549121998,True
1836,1837,nfe,-0.1215861868434712,0.2110774036942733,0.021095920539060193,0.002339067998940309,-0.0005317655471507907,0.08936949588201415,-0.02824340713633275,0.012362256029342029,-0.002384408981107942,-0.032451558013940576,False
1837,1838,nfe,-0.12322920121423582,0.21285267475867364,0.0084993173030708,0.008110117135822359,0.015315710169500646,0.0957699049108173,-0.027620214001482082,0.04426473462957936,-0.023445226342488513,0.016243200965752002,False
1838,1839,nfe,-0.12215143132837143,0.2133918371114913,0.007891575986662232,0.006377242141007093,0.01570143704065513,0.09590499857339166,-0.022446045881719792,0.03744558830063182,-0.022606814015769066,0.0067633037670251925,False
1839,1840,nfe,-0.11954804441811465,0.21482565079279378,0.015928539251260233,0.016685261452882242,0.01771404352012912,0.10816314405955481,-0.03231790646188451,0.036010556896013395,-0.024203676658720762,0.008326980690681269,True
1840,1841,nfe,-0.1278733435325925,0.2071812995628742,0.0023913170940060464,0.00032123657846051817,0.01906952628670926,0.09310998228449241,-0.03394897238580192,0.04221323166789825,-0.025685769518683087,0.02067889927926333,False
1841,1842,nfe,-0.1222948385062315,0.21723332968404935,0.008364414682698466,0.002051602683661725,0.016198037632317593,0.09809574583633579,-0.027371585110809744,0.044264699048508716,-0.028088230404901524,0.01428867549237655,False
1842,1843,nfe,-0.12924445390493183,0.21545767840730082,0.01090742766533587,0.008997088254892628,0.011623866523944724,0.0941301059572247,-0.025041721923589458,0.037087885315884764,-0.022757152304187785,0.0008500740452672129,False
1843,1844,nfe,-0.12130825990983839,0.19947526645476016,0.0012448804617484284,0.0015217644171766076,0.02274881903779612,0.09945626437767004,-0.026187093684330733,0.03881797634955426,-0.02657290522646128,0.012250932932656366,False
1844,1845,nfe,-0.11674703734771351,0.2089429176352069,0.006817090482153534,0.0023516481449591437,0.016546983477013864,0.0947966513126592,-0.024823621614327013,0.03908043269286831,-0.02425743162919371,0.01193541256579871,True
